SN,ID,Year,Semester,,CourseNumber,CourseName,CourseType,Gender,Asignment,StudentsGrade,InstructorsGrade,Difference
1,23B6,2016,Fall,2,111,,F2F,0,exam1,100,100,0
4,23B10,2016,Fall,2,111,,F2F,1,exam1,100,100,0
6,23A19,2016,Fall,2,111,,F2F,0,exam2,100,100,0
7,23B13,2016,Fall,2,111,,F2F,1,exam2,100,100,0
8,23A7,2016,Fall,2,191,,F2F,0,exam3,100,100,0
9,23A3,2016,Fall,2,191,,F2F,1,exam3,100,100,0
10,23A8,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,100,0
11,23A14,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,100,0
13,23B2,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,100,0
114,23B10,2016,Fall,2,192,CalculusII,F2F,0,Quiz1,100,100,0
119,23A3,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,100,0
123,23B2,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,100,0
221,23B6,2016,Fall,2,192,CalculusII,F2F,0,Quiz1,100,100,0
226,23A19,2016,Fall,2,192,CalculusII,F2F,0,Quiz1,100,100,0
229,23A3,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,100,100,0
231,23A14,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,100,100,0
233,23B2,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,100,100,0
259,23A10,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,100,100,0
321,23A18,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,100,100,0
431,23A18,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,100,100,0
449,23A3,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,100,100,0
451,23A14,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,100,100,0
556,23A19,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,100,100,0
557,23B13,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,100,100,0
661,23B6,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,100,100,0
666,23A19,2016,Fall,2,192,CalculusII,F2F,0,Quiz4,100,100,0
667,23B13,2016,Fall,2,192,CalculusII,F2F,1,Quiz5,100,100,0
671,23A14,2016,Fall,2,192,CalculusII,F2F,0,Quiz5,100,100,0
771,23B6,2016,Fall,2,192,CalculusII,F2F,1,Quiz6,100,100,0
780,23A8,2016,Fall,2,192,CalculusII,F2F,0,Quiz6,100,100,0
1236,13B12,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,100,0
1109,23A3,2016,Fall,2,192,CalculusII,F2F,1,Quiz7,100,100,0
884,23B10,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,100,100,0
1101,23B6,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,100,100,0
1211,23B6,2016,Fall,2,192,CalculusII,F2F,1,Quiz8,100,100,0
568,13B13,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,100,100,0
1118,13B13,2016,Fall,2,192,,F2F,0,Midterm I,100,100,0
1259,13B4,2016,Fall,2,192,,F2F,1,QUIZ,100,100,0
992,23A5,2016,Fall,2,192,,F2F,0,Quiz 1,100,100,0
997,23B13,2016,Fall,2,192,,F2F,1,Quiz 1,100,100,0
132,13A30,2016,Fall,2,192,,F2F,0,Quiz 1 ,100,100,0
462,13A30,2016,Fall,2,192,,F2F,0,Quiz 2,100,100,0
1012,13A30,2016,Fall,2,192,,F2F,0,Quiz 2,100,100,0
2,23A5,2016,Fall,2,192,,F2F,0,Quiz 2,100,100,0
3,23A12,2016,Fall,2,192,,F2F,1,Quiz 2,100,100,0
112,23A5,2016,Fall,2,192,,F2F,0,Quiz 3,100,100,0
222,23A5,2016,Fall,2,192,,F2F,0,Quiz 3,100,100,0
319,23B14,2016,Fall,2,192,,F2F,0,Quiz 3,100,100,0
332,23A5,2016,Fall,2,192,,F2F,0,Quiz 3,100,100,0
429,23B14,2016,Fall,2,192,,F2F,1,Quiz 3,100,100,0
561,23A14,2016,Fall,2,192,,F2F,0,quiz1,100,100,0
777,23B13,2016,Fall,2,192,,F2F,0,quiz1,100,100,0
133,13A20,2016,Fall,2,192,,F2F,0,quiz1,100,100,0
463,13A20,2016,Fall,2,192,,F2F,0,quiz1,100,100,0
1013,13A20,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
1226,13B29,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
1111,23A14,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
125,13A11,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
455,13A11,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
1005,13A11,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
5,23A15,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
12,23A2,2016,Fall,2,192,,F2F,0,quiz1,100,100,0
225,23A15,2016,Fall,2,192,,F2F,0,quiz1,100,100,0
441,23B6,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
450,23A8,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
662,23A5,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
760,23B16,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
775,23A15,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
580,13C21,2016,Fall,2,192,,F2F,1,quiz1,100,100,0
690,13C21,2016,Fall,2,192,,F2F,0,Quiz1,100,100,0
1130,13C21,2016,Fall,2,192,,F2F,0,Quiz1,100,100,0
111,23B6,2016,Fall,2,192,,F2F,0,Quiz1,100,100,0
223,23A12,2016,Fall,2,192,,F2F,1,Quiz1,100,100,0
663,23A12,2016,Fall,2,192,,F2F,1,Quiz1,100,100,0
773,23A12,2016,Fall,2,192,,F2F,1,Quiz1,100,100,0
610,13C17,2016,Fall,2,192,,F2F,1,quiz2,100,100,0
720,13C17,2016,Fall,2,320,,F2F,0,quiz2,100,100,0
1160,13C17,2016,Fall,2,320,,F2F,0,quiz2,100,100,0
116,23A19,2016,Fall,2,320,,F2F,0,quiz2,100,100,0
442,23A5,2016,Fall,2,320,,F2F,0,quiz2,100,100,0
443,23A12,2016,Fall,2,320,,F2F,0,quiz2,100,100,0
539,23B14,2016,Fall,2,320,,F2F,0,quiz2,100,100,0
999,23A3,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
126,13B29,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
456,13B29,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
1006,13B29,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
14,13A7,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
124,13A7,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
344,13A7,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
454,13A7,2016,Fall,2,320,,F2F,1,quiz2,100,100,0
894,13A7,2016,Fall,2,320,,F2F,0,quiz3,100,100,0
1004,13A7,2016,Fall,2,320,,F2F,0,quiz3,100,100,0
881,23B6,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
574,13A26,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
1124,13A26,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
146,13B9,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
476,13B9,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
1026,13B9,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
15,13A11,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
345,13A11,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
895,13A11,2016,Fall,2,320,,F2F,1,quiz3,100,100,0
241,13D7,2016,Fall,2,320,,F2F,0,quiz3,100,100,0
571,13D7,2016,Fall,2,320,,F2F,0,quiz3,100,100,0
681,13D7,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
1121,13D7,2016,Fall,2,1101,,F2F,1,quiz4,100,100,0
1243,23B5,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
686,13B12,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
1260,13B23,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
236,13B29,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
564,13A7,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
1114,13A7,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
127,13B24,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
457,13B24,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
1007,13B24,2016,Fall,2,1101,,F2F,0,quiz4,100,100,0
678,13B13,2016,Fall,2,1120,,F2F,0,quiz4,100,100,0
565,13A11,2016,Fall,2,1120,,F2F,0,quiz4,100,100,0
1115,13A11,2016,Fall,2,1120,,F2F,0,quiz4,100,100,0
812,13C5,2016,Fall,2,1120,,F2F,0,quiz4,100,100,0
1252,13C5,2016,Fall,2,1120,,F2F,0,quiz4,100,100,0
901,13D7,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1238,13B22,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1244,13B26,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
234,13A7,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
161,13B28,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
491,13B28,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1041,13B28,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
16,13B29,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
138,13B22,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
346,13B29,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
468,13B22,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
896,13B29,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1018,13B22,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
139,13B18,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
469,13B18,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1019,13B18,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1254,13B25,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
810,13B14,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
676,13B29,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
1241,13B2,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
853,13B30,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
883,23A12,2016,Fall,2,1120,,F2F,1,quiz4,100,100,0
858,13A8,2016,Fall,2,1120,,F2F,1,quiz5,100,100,0
1104,23B10,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
177,13B16,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
507,13B16,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
576,13B12,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
1057,13B16,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
1126,13B12,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
151,13A18,2016,Fall,2,1120,,F2F,0,quiz5,100,100,0
481,13A18,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
1031,13A18,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
1107,23B13,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
244,13A26,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
18,13B13,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
348,13B13,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
898,13B13,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
991,23B6,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
17,13B24,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
347,13B24,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
897,13B24,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
22,13A30,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
352,13A30,2016,Fall,2,2204,,F2F,1,quiz5,100,100,0
902,13A30,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
19,13D17,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
129,13D17,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
349,13D17,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
459,13D17,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
1009,13D17,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
20,13A15,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
350,13A15,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
570,13A15,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
900,13A15,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
1120,13A15,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
141,13B2,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
471,13B2,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
1021,13B2,2016,Fall,2,2204,,F2F,0,quiz6,100,100,0
845,13B1,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
21,13D7,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
131,13D7,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
351,13D7,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
461,13D7,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
1011,13D7,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
143,23B5,2016,Fall,2,2204,,F2F,1,quiz6,100,100,0
224,23B10,2016,Fall,2,2204,,F2F,0,quiz7,100,100,0
335,23A15,2016,Fall,2,2204,,F2F,1,quiz7,100,100,0
560,23A8,2016,Fall,2,2204,,F2F,0,quiz8,100,100,0
668,23A7,2016,Fall,2,2204,,F2F,1,quiz8,100,100,0
669,23A3,2016,Fall,2,2204,,F2F,0,quiz9,100,100,0
672,23A2,2016,Fall,2,2204,,F2F,0,quiz9,100,100,0
774,23B10,2016,Fall,2,2204,,F2F,0,quiz9,100,100,0
674,13A7,2016,Fall,2,2204,,F2F,1,quiz9,100,100,0
1261,13B28,2016,Fall,2,2204,,F2F,1,quiz9,100,100,0
24,13A26,2016,Fall,2,2204,,F2F,0,test1,100,100,0
354,13A26,2016,Fall,2,2470,,F2F,0,test3,100,100,0
904,13A26,2016,Fall,2,2470,,F2F,1,test3,100,100,0
788,13B13,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,100,100,0
23,13A20,2016,Fall,2,192,CalculusII,F2F,1,Test3,99,100,1
353,13A20,2016,Fall,2,2470,,F2F,0,test3,98,100,2
903,13A20,2016,Fall,2,111,,F2F,1,exam1,95,100,5
237,13B24,2016,Fall,2,111,,F2F,1,exam1,95,100,5
1227,13B24,2016,Fall,2,111,,F2F,1,exam2,95,100,5
1228,13B13,2016,Fall,2,192,CalculusII,F2F,1,Test1,95,100,5
357,13C19,2016,Fall,2,192,CalculusII,F2F,1,Test3,95,100,5
467,13C19,2016,Fall,2,192,CalculusII,F2F,1,Final,95,100,5
1017,13C19,2016,Fall,2,2470,,F2F,0,test3,95,100,5
1277,13B16,2016,Fall,2,2470,,F2F,0,test3,95,100,5
814,13B25,2016,Fall,2,2470,,F2F,0,test3,95,100,5
122,23A2,2016,Fall,2,2470,,F2F,1,test3,95,100,5
147,23B4,2016,Fall,2,2470,,F2F,0,test3,95,100,5
230,23A8,2016,Fall,2,2470,,F2F,1,test3,95,100,5
340,23A8,2016,Fall,2,2470,,F2F,1,test3,95,100,5
670,23A8,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz6,95,100,5
789,13D17,2016,Fall,2,3650,Linear Algebra,F2F,0,Test3,95,100,5
1229,13D17,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,95,100,5
130,13A15,2016,Fall,2,111,,F2F,1,exam1,94,100,6
172,13A21,2016,Fall,2,192,,F2F,1,final,93,100,7
460,13A15,2016,Fall,2,192,CalculusII,F2F,0,Test2,92,100,8
502,13A21,2016,Fall,2,192,CalculusII,F2F,0,Test2,92,100,8
1010,13A15,2016,Fall,2,1113,Precalculus,F2F,1,Quiz2,91,100,9
1052,13A21,2016,Fall,2,1113,Precalculus,F2F,1,Quiz5,91,100,9
1106,23A19,2016,Fall,2,1113,Precalculus,F2F,1,Test2,91,100,9
257,23B4,2016,Fall,2,191,,F2F,1,exam3,90,100,10
338,23A7,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,90,100,10
592,13C5,2016,Fall,2,192,CalculusII,F2F,0,Quiz1,90,100,10
702,13C5,2016,Fall,2,192,CalculusII,F2F,0,Quiz2,90,100,10
1142,13C5,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,90,100,10
759,23B14,2016,Fall,2,192,CalculusII,F2F,1,Quiz3,90,100,10
552,23A5,2016,Fall,2,192,CalculusII,F2F,0,Quiz4,90,100,10
870,23B16,2016,Fall,2,192,CalculusII,F2F,1,Quiz4,90,100,10
156,13B8,2016,Fall,2,192,CalculusII,F2F,0,Quiz6,90,100,10
486,13B8,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,90,100,10
694,13B26,2016,Fall,2,192,,F2F,0,Quiz 1,90,100,10
1036,13B8,2016,Fall,2,192,,F2F,1,Quiz 1,90,100,10
238,13B13,2016,Fall,2,192,,F2F,1,Quiz 1,90,100,10
242,13A30,2016,Fall,2,192,,F2F,1,Quiz 2,90,100,10
677,13B24,2016,Fall,2,192,,F2F,1,Quiz 3,90,100,10
566,13B29,2016,Fall,2,192,,F2F,0,quiz1,90,100,10
1116,13B29,2016,Fall,2,192,,F2F,1,quiz1,90,100,10
25,13D11,2016,Fall,2,192,,F2F,1,quiz1,90,100,10
135,13D11,2016,Fall,2,192,,F2F,1,quiz1,90,100,10
355,13D11,2016,Fall,2,320,,F2F,0,quiz2,90,100,10
465,13D11,2016,Fall,2,320,,F2F,1,quiz2,90,100,10
613,13C13,2016,Fall,2,320,,F2F,1,quiz2,90,100,10
723,13C13,2016,Fall,2,320,,F2F,0,quiz3,90,100,10
829,13C12,2016,Fall,2,1101,,F2F,1,quiz4,90,100,10
1015,13D11,2016,Fall,2,1113,Precalculus,F2F,0,Quiz2,90,100,10
1163,13C13,2016,Fall,2,1113,Precalculus,F2F,0,Quiz5,90,100,10
1269,13C12,2016,Fall,2,1113,Precalculus,F2F,0,Test2,90,100,10
1212,23A5,2016,Fall,2,1120,,F2F,0,quiz5,90,100,10
899,13D17,2016,Fall,2,1120,,F2F,0,quiz5,90,100,10
27,13C19,2016,Fall,2,1120,,F2F,0,quiz5,90,100,10
137,13C19,2016,Fall,2,1120,,F2F,0,quiz5,90,100,10
247,13C19,2016,Fall,2,1120,,F2F,1,quiz5,90,100,10
907,13C19,2016,Fall,2,2204,,F2F,0,quiz6,90,100,10
26,13B12,2016,Fall,2,2204,,F2F,0,quiz6,90,100,10
356,13B12,2016,Fall,2,2204,,F2F,1,quiz6,90,100,10
906,13B12,2016,Fall,2,2470,,F2F,0,test3,90,100,10
1213,23A12,2016,Fall,2,2470,,F2F,1,test3,90,100,10
248,13B22,2016,Fall,2,111,,F2F,1,exam1,89,100,11
1239,13B18,2016,Fall,2,2470,,F2F,0,test3,89,100,11
261,13A18,2016,Fall,2,3650,Linear Algebra,F2F,0,Final,86,100,14
996,23A19,2016,Fall,2,111,,F2F,0,exam1,85,100,15
1250,13B14,2016,Fall,2,1120,,F2F,1,quiz5,85,100,15
567,13B24,2016,Fall,2,2470,,F2F,0,test3,85,100,15
1117,13B24,2016,Fall,2,2470,,F2F,0,test3,85,100,15
993,23A12,2016,Fall,2,192,,F2F,0,MIDTERM I,83,100,17
1255,13B5,2016,Fall,2,192,CalculusII,F2F,0,Test3,82,100,18
163,13B11,2016,Fall,2,1113,Precalculus,F2F,0,Quiz2,82,100,18
493,13B11,2016,Fall,2,1113,Precalculus,F2F,0,Quiz5,82,100,18
1043,13B11,2016,Fall,2,1113,Precalculus,F2F,0,Test2,82,100,18
710,13B23,2016,Fall,2,192,CalculusII,F2F,0,Quiz1,80,100,20
1001,23A14,2016,Fall,2,192,CalculusII,F2F,1,Quiz1,80,100,20
622,13C22,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,80,100,20
732,13C22,2016,Fall,2,192,CalculusII,F2F,1,Quiz5,80,100,20
1172,13C22,2016,Fall,2,192,CalculusII,F2F,0,Quiz5,80,100,20
688,13B22,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,80,100,20
820,13B23,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,80,100,20
30,13C21,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,80,100,20
140,13C21,2016,Fall,2,192,,F2F,0,quiz1,80,100,20
250,13C21,2016,Fall,2,192,,F2F,0,Quiz1,80,100,20
910,13C21,2016,Fall,2,320,,F2F,0,quiz2,80,100,20
246,13B12,2016,Fall,2,320,,F2F,1,quiz2,80,100,20
243,13A20,2016,Fall,2,320,,F2F,1,quiz3,80,100,20
28,13B22,2016,Fall,2,320,,F2F,1,quiz3,80,100,20
249,13B18,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,80,100,20
358,13B22,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,80,100,20
908,13B22,2016,Fall,2,1111,College Algebra,F2F,0,Test3,80,100,20
802,13D20,2016,Fall,2,1120,,F2F,0,quiz5,80,100,20
1242,13D20,2016,Fall,2,1120,,F2F,1,quiz5,80,100,20
597,13A29,2016,Fall,2,2204,,F2F,0,quiz6,80,100,20
1147,13A29,2016,Fall,2,2222,,F2F,0,test3,80,100,20
29,13B18,2016,Fall,2,192,,F2F,1,quiz1,75,100,25
359,13B18,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,70,100,30
909,13B18,2016,Fall,2,192,CalculusII,F2F,0,Quiz3,70,100,30
572,13A30,2016,Fall,2,192,CalculusII,F2F,0,Quiz7,70,100,30
1122,13A30,2016,Fall,2,192,CalculusII,F2F,0,Quiz8,70,100,30
842,13C22,2016,Fall,2,192,,F2F,1,quiz1,70,100,30
1282,13C22,2016,Fall,2,320,,F2F,0,quiz2,70,100,30
824,13A27,2016,Fall,2,320,,F2F,1,quiz2,70,100,30
360,13C21,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,70,100,30
470,13C21,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,70,100,30
1020,13C21,2016,Fall,2,1111,College Algebra,F2F,0,Test3,70,100,30
832,13A21,2016,Fall,2,2204,,F2F,0,quiz6,70,100,30
691,13B2,2016,Fall,2,2204,,F2F,1,quiz9,70,100,30
32,13D20,2016,Fall,2,2204,,F2F,1,test3,70,100,30
142,13D20,2016,Fall,2,192,CalculusII,F2F,1,Quiz2,60,100,40
362,13D20,2016,Fall,2,192,CalculusII,F2F,0,Quiz5,60,100,40
472,13D20,2016,Fall,2,192,CalculusII,F2F,0,Quiz5,60,100,40
1022,13D20,2016,Fall,2,192,CalculusII,F2F,1,Quiz5,60,100,40
1224,13A7,2016,Fall,2,1101,,F2F,1,quiz4,60,100,40
813,13B19,2016,Fall,2,1120,,F2F,1,quiz5,60,100,40
584,13B26,2016,Fall,2,320,,F2F,1,quiz3,50,100,50
1134,13B26,2016,Fall,2,1120,,F2F,1,quiz4,50,100,50
700,13B14,2016,Fall,2,2204,,F2F,0,quiz6,50,100,50
1312,13B10,2016,Fall,2,1101,,F2F,1,quiz4,40,100,60
704,13B25,2016,Fall,2,111,,F2F,1,exam1,100,99,-1
235,13A11,2016,Fall,2,192,CalculusII,F2F,1,Test2,100,99,-1
680,13A15,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,100,99,-1
876,13B3,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,100,99,-1
846,13B32,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,100,99,-1
31,13B2,2016,Fall,2,1113,Precalculus,F2F,0,Quiz1,96,99,3
361,13B2,2016,Fall,2,1113,Precalculus,F2F,0,Quiz2,96,99,3
911,13B2,2016,Fall,2,1113,Precalculus,F2F,0,Quiz4,96,99,3
239,13D17,2016,Fall,2,1113,Precalculus,F2F,0,Quiz5,96,99,3
569,13D17,2016,Fall,2,1113,Precalculus,F2F,0,Test1,96,99,3
679,13D17,2016,Fall,2,1113,Precalculus,F2F,0,Test2,96,99,3
1119,13D17,2016,Fall,2,191,,F2F,1,exam3,95,99,4
1112,23A2,2016,Fall,2,192,CalculusII,F2F,1,Test1,90,99,9
33,23B5,2016,Fall,2,1113,Precalculus,F2F,1,Quiz6,90,99,9
39,23A10,2016,Fall,2,1113,Precalculus,F2F,1,Test3,90,99,9
343,23B2,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,90,99,9
437,23B8,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,90,99,9
473,23B5,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,90,99,9
664,23B10,2016,Fall,2,1113,Precalculus,F2F,0,Quiz1,86,99,13
1214,23B10,2016,Fall,2,1113,Precalculus,F2F,0,Quiz4,86,99,13
134,13A26,2016,Fall,2,1113,Precalculus,F2F,0,Test1,86,99,13
464,13A26,2016,Fall,2,192,,F2F,0,final,82,99,17
1014,13A26,2016,Fall,2,1111,College Algebra,F2F,0,Quiz3,55,99,44
159,13B4,2016,Fall,2,1111,College Algebra,F2F,0,Quiz6,55,99,44
489,13B4,2016,Fall,2,1111,College Algebra,F2F,0,Quiz7,55,99,44
1039,13B4,2016,Fall,2,1111,College Algebra,F2F,0,Test3,55,99,44
1256,13B8,2016,Fall,2,192,CalculusII,F2F,1,Final,100,98,-2
128,13B13,2016,Fall,2,192,,F2F,0,Final,100,98,-2
458,13B13,2016,Fall,2,192,,F2F,1,Final,100,98,-2
1008,13B13,2016,Fall,2,2204,,F2F,0,Test1,100,98,-2
266,13B8,2016,Fall,2,3650,Linear Algebra,F2F,1,Quiz7,100,98,-2
227,23B13,2016,Fall,2,3650,Linear Algebra,F2F,1,Final,100,98,-2
136,13B12,2016,Fall,2,192,,F2F,0,final,98,98,0
150,13B14,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz3,97,98,1
153,13B19,2016,Fall,2,192,,F2F,1,Midterm II,95,98,3
466,13B12,2016,Fall,2,1113,Precalculus,F2F,0,Quiz6,95,98,3
480,13B14,2016,Fall,2,1113,Precalculus,F2F,0,Test3,95,98,3
483,13B19,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz2,95,98,3
1016,13B12,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz5,95,98,3
1030,13B14,2016,Fall,2,3650,Linear Algebra,F2F,0,Test2,95,98,3
1033,13B19,2016,Fall,2,191,,F2F,0,exam3,94,98,4
260,13B14,2016,Fall,2,192,,F2F,1,final,94,98,4
689,13B18,2016,Fall,2,192,,F2F,1,Midterm II,94,98,4
835,13C7,2016,Fall,2,3650,Linear Algebra,F2F,0,Quiz7,94,98,4
1275,13C7,2016,Fall,2,192,,F2F,0,Final,92,98,6
256,13B9,2016,Fall,2,191,,F2F,1,exam3,90,98,8
697,23B4,2016,Fall,2,1113,Precalculus,F2F,0,Quiz6,90,98,8
761,23A18,2016,Fall,2,1113,Precalculus,F2F,0,Test3,90,98,8
35,13D12,2016,Fall,2,2204,,F2F,0,Test1,90,98,8
145,13D12,2016,Fall,2,111,,F2F,1,exam2,83,98,15
255,13D12,2016,Fall,2,192,,F2F,1,Midterm I,82,98,16
365,13D12,2016,Fall,2,1111,College Algebra,F2F,0,Quiz8,80,98,18
475,13D12,2016,Fall,2,1111,College Algebra,F2F,0,Final,80,98,18
585,13D12,2016,Fall,2,192,,F2F,0,final,73,98,25
695,13D12,2016,Fall,2,1111,College Algebra,F2F,0,Test1,61,98,37
915,13D12,2016,Fall,2,2204,,F2F,0,test2,95,97.5,2.5
